compid;composito;holeid;midx;midy;midz;SampleID;Campana;Starkey_min;BWI_kwh_tc;BWI_kwh_tm;Ai_;Rec_Cut_pct;Rec_As_pct;Rec_Ag_pct;Rec_Zn_pct;Rec_Peso_pct;VelSed_CF12_mh;pct_Sol_FinalesCF;VelSed_SFLO_mh;Sol_FinalesSF_pct;YS54pct_pa;YS57pct_pa;YS60pct_pa;pH_Natural;Lito;Alte;PISO;UGE;IND88;UGM_Starkey;UGM_Wi;UGM_Rec_Cu;UGM_Rec_As;UGM_Rec_Ag;UGM_Rec_Zn;UGM_VelSed;UGM_YS;k Cu Klimpel;k Ag Klimpel;k Cu GZ;k Ag GZ;RecMasica CF_12 Min;RecMasica TF_12 min
compid;PGD19_LAB_064;MHDD0303;9051026;25800985;1953305;MGM-52656;PGD2019;12.9;13.9;15.3;-99;93.4;46.8;75.2;26.8;12.77;17.2;56.88;0.13;47.08;2.69;7.05;8.93;-99;Porfido MM;Filica;BAS;PMM;1;2;2;4;5;5;2;4;3;2.197409491;-99;1.113048038;0.76559859;14.32301345;12.76851852
compid;PGD19_LAB_065;MHDD0303;9040992;25801118;1939275;MGM-52657;PGD2019;27.6;13.8;15.2;-99;96.3;33.1;85.8;33.1;12.93;27;56.88;0.39;55.35;0.77;1.47;2.41;-99;Porfido MM;Argilica Avanzada;BAS;PMM;1;4;4;4;5;5;2;5;6;1.585791676;-99;1.004343359;0.60657704;12.40427785;12.92685185
compid;PGD19_LAB_066;MHDD0303;9035344;25801119;1931328;MGM-52658;PGD2019;37.3;12.6;13.9;-99;96.9;54.2;91.1;64;18.16;31.4;61.13;1,470;61.13;0.38;0.5;1.04;-99;Porfido MM;Argilica Avanzada;BAS;PMM;1;4;4;4;5;5;2;5;6;1.439447397;-99;1.318474788;0.5213902;17.82704525;18.16296296
compid;PGD19_LAB_067;MHDD0303;9031002;25801095;1925212;MGM-52659;PGD2019;28.5;12.8;14.1;-99;97.5;54.3;84.7;56.2;16.51;30.2;56.88;0.95;59.36;0.69;0.81;1.26;-99;Porfido MM;Argilica Avanzada;BAS;PMM;1;4;4;4;5;5;2;5;6;4.18035276;-99;1.123230933;1.36857945;15.52394711;16.51018519
compid;PGD19_LAB_068;MHDD0251;8858895;24200860;2251950;MGM-52660;PGD2019;46.7;15.8;17.5;-99;91.5;88.9;90.4;83.6;20.85;10.5;51.2;0.2;46.02;4.12;22.9;28.57;-99;Brecha Volcanica;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.270757259;-99;0.741141229;0.4571492;19.74785632;20.84722222
compid;PGD19_LAB_069;MHDD0251;8860841;24200912;2245487;MGM-52661;PGD2019;30.2;15.8;17.4;-99;81.4;65.9;75.6;36.2;18.11;4;44.52;0.13;32.25;14.58;18.37;31.53;-99;Brecha Volcanica;Argilica Avanzada;BAS;C1;0;4;4;5;4;6;2;5;6;1.161295129;-99;0.834380168;0.4548752;19.47433081;18.10833333
compid;PGD19_LAB_070;MHDD0251;8881875;24201600;2175848;MGM-52662;PGD2019;82.6;18.5;20.4;-99;96.4;95.3;86.8;91.1;21.54;18.8;55.35;0.14;41.37;3.2;8.06;11.42;-99;Dacita;Filica;AAS;C1;1;3;3;4;3;4;3;5;3;1.653619116;-99;0.671678888;0.58812328;22.44378566;21.54166667
compid;PGD19_LAB_071;MHDD0253;8839121;24250801;2236701;MGM-52663;PGD2019;61.3;16.5;18.2;-99;90;91;84.4;93.6;17.17;14.8;57.69;0.13;49.95;1.9;4.56;17.92;-99;Andesita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;6;6;1.81645358;-99;0.377265729;0.76751107;16.43407391;17.16944444
compid;PGD19_LAB_072;MHDD0253;8858179;24251034;2197599;MGM-52664;PGD2019;44;13.6;15;-99;93.4;97.9;82.9;86;20.02;18.2;56.88;0.18;46.02;3.41;6.01;18.67;-99;Brecha Volcanica;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.993868205;-99;1.761760374;0.5388943;19.86657401;20.01851852
compid;PGD19_LAB_073;MHDD0253;8902909;24252135;2107611;MGM-52665;PGD2019;56.7;14.3;15.7;-99;94.6;97.4;83.9;74.4;16.21;18.6;54.61;0.18;42.66;3.57;7.19;10.93;-99;Volcanitas;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.520157022;-99;1.029183914;0.52016573;15.20446166;16.21388889
compid;PGD19_LAB_074;MHDD0256;8936753;24299085;2263215;MGM-52666;PGD2019;44.1;14.1;15.5;-99;80.5;56.8;77.5;57.5;24.23;18.1;53.89;0.22;45.01;4.71;7.38;17.75;-99;Andesita;Argilica;AAS;C5;0;5;5;5;3;3;3;6;5;0.469587766;-99;0.854109403;0.23653789;24.14830866;24.22592593
compid;PGD19_LAB_075;MHDD0256;8957863;24298274;2196741;MGM-52667;PGD2019;62.8;15.4;16.9;-99;94.7;90.9;88.8;88.2;20.59;20.6;53.89;0.39;51.2;4.15;5.41;12.83;-99;Brecha Hidrotermal;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;2.466120808;-99;0.467951064;0.75316373;20.03278446;20.58796296
compid;PGD19_LAB_076;MHDD0266;8930563;24627445;2054387;MGM-52668;PGD2019;36.5;13.4;14.8;-99;92.2;84;77.7;83.6;13.68;18.7;56.11;0.21;48.76;1.44;4.65;8.2;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;2.683126286;-99;0.8783661;0.68434179;13.75088123;13.68425926
compid;PGD19_LAB_077;MHDD0266;8924209;24627843;2031246;MGM-52669;PGD2019;22;12.7;14;-99;94;93.7;80.4;91.4;14.94;15;60.23;0.12;44.04;3.94;6.36;12.73;-99;Granodiorita;Filica;AAS;C1;1;3;3;4;3;4;3;5;3;2.730713278;-99;1.748782663;0.81638052;15.72665401;14.93849021
compid;PGD19_LAB_078;MHDD0198;9152766;24355446;2230672;MGM-52670;PGD2019;65.8;16;17.6;-99;94;97;94.8;96.4;19.37;23;54.61;0.23;48.76;3.24;10.12;12.14;-99;Volcanitas;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;2.084409392;-99;0.488932783;0.79744947;19.97518381;19.36759259
compid;PGD19_LAB_079;MHDD0198;9155745;24355580;2224617;MGM-52671;PGD2019;49.4;14.4;15.8;-99;94.4;96.5;97;94;15.19;15.8;51.2;0.15;41.79;6.96;11.22;22.03;-99;Dacita;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;3.481760233;-99;0.539827481;1.42376404;15.29551309;15.19166667
compid;PGD19_LAB_080;MHDD0198;9180714;24356306;2174219;MGM-52672;PGD2019;49.9;14.2;15.6;-99;97.2;99.1;95.5;95.4;24.99;16.6;53.19;0.15;43.11;4.78;5.45;27.24;-99;Porfido Cuarcífero;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;1.756293114;-99;0.694216127;0.60752348;25.20691481;24.98518519
compid;PGD19_LAB_081;MHDD0198;9197462;24356766;2140671;MGM-52673;PGD2019;53;14.8;16.3;-99;94.6;98.4;83.7;90.5;15.33;15.2;52.51;0.14;41.37;5.06;7.12;11.41;-99;Porfido Feldespático;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;1.613586266;-99;1.438976076;0.57809454;14.92413972;15.325
compid;PGD19_LAB_082;MHDD0248;8807414;24174927;2217905;MGM-52674;PGD2019;28.4;12.3;13.5;-99;95.7;92.5;94.1;77.6;27.23;5.7;47.62;0.11;36.57;8.14;17.24;29.04;-99;Brecha Hidrotermal;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;1.132765251;-99;1.42991863;0.41242045;24.59008762;27.2287037
compid;PGD19_LAB_083;MHDD0308;8958077;26002033;2029320;MGM-52675;PGD2019;27.7;13.2;14.6;-99;85.8;94.6;82.9;72.9;13.68;29.4;61.13;0.28;59.36;0.69;2.61;5.87;-99;Granodiorita;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;5;6;1.074085255;-99;0.835780428;0.36599159;12.95600286;13.68055556
compid;PGD19_LAB_084;MHDD0308;8960428;26002092;2023800;MGM-52676;PGD2019;22.2;12.7;14;-99;87.1;93.5;89.2;65.2;14.71;26.4;63.01;0.28;61.13;0.77;1.25;3.03;-99;Granodiorita;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;5;6;0.727118365;-99;1.317426691;0.33272832;15.02692665;14.71388889
compid;PGD19_LAB_085;MHDD0308;8963652;26002106;2016206;MGM-52677;PGD2019;29.9;13.7;15.1;-99;90.2;84.5;86.6;72.1;14.27;23.2;57.69;0.17;47.08;1.43;8.02;14.41;-99;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;0.890605099;-99;1.654991126;0.347419;15.42673646;14.27222222
compid;PGD19_LAB_086;MHDD0308;8992698;26002844;1947064;MGM-52678;PGD2019;34;13.8;15.2;-99;90.7;91.3;83.9;75.4;14.91;25.6;53.19;0.43;53.19;1.84;3.96;9.25;-99;Granodiorita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;5;6;0.952240423;-99;1.065068738;0.41821654;14.68714944;14.90925926
compid;PGD19_LAB_087;MHDD0308;8996123;26002921;1938742;MGM-52679;PGD2019;24.9;14.8;16.4;-99;94.5;49.7;74.8;48.9;14.15;17.2;56.88;0.18;47.62;5.05;10.48;17.88;-99;Granodiorita;Argilica Avanzada;BAS;C1;1;4;4;4;4;6;2;5;6;1.509086417;-99;1.604749737;0.52678573;14.02934862;14.1537037
compid;PGD19_LAB_088;MHDD0308;8997830;26002977;1934578;MGM-52680;PGD2019;35.3;13.2;14.5;-99;91.7;79;84.9;63.2;19.72;19.7;55.35;0.54;55.35;3.71;6.55;17.09;-99;Brecha Hidrotermal;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;5;6;1.107089726;-99;1.766989797;0.44461584;20.72021134;19.72222222
compid;PGD19_LAB_089;MHDD0308;8942652;26001840;2065139;MGM-52681;PGD2019;19.4;12.5;13.8;-99;85.6;60.5;86;56.3;13.29;18.3;63.01;0.13;50.56;3.47;7.07;15.78;-99;Granodiorita;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;5;6;1.203267116;-99;1.288504648;0.42969773;12.54331126;13.29444444
compid;PGD19_LAB_090;MHDD0308;8984644;26002644;1966457;MGM-52682;PGD2019;37;13.4;14.8;-99;85.8;96.2;75.5;67;11.93;25.8;59.36;0.42;58.51;1.06;1.69;2.97;-99;Granodiorita;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;5;6;0.604176925;-99;0.710785672;0.25108366;12.56224095;11.93425926
compid;PGD19_LAB_091;MHDD0308;8990693;26002803;1951916;MGM-52683;PGD2019;27.3;13;14.4;-99;90.8;89.1;85.5;81.9;13.43;22.8;53.19;0.5;56.11;3.51;6.87;14.19;-99;Granodiorita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;5;6;1.583729316;-99;0.889959873;0.54827437;13.36207698;13.42592593
compid;PGD19_LAB_092;MHDD0252;9103688;24222969;2214163;MGM-52684;PGD2019;18.2;11.4;12.6;-99;87.6;97.9;83.9;86.3;16.7;3.8;42.22;0.09;29.68;5.22;25.06;25.25;-99;Dacita;Argilica Avanzada;AAS;C5;0;5;5;5;3;3;3;23;5;0.830825923;-99;1.635514158;0.36233987;16.57402261;16.7037037
compid;PGD19_LAB_093;MHDD0200;8838705;24444829;2030691;MGM-52685;PGD2019;32.8;13;14.4;-99;95.8;93.7;86.3;91.1;21.79;24.8;58.51;0.17;48.76;1.84;3.91;7.7;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;0.99679549;-99;0.316453229;0.35401229;22.72143774;21.79166667
compid;PGD19_LAB_094;MHDD0200;8757821;24449131;2211362;MGM-52686;PGD2019;61.1;13.7;15.1;-99;94.8;91.6;88.7;83;13.1;20.5;53.89;0.11;39.38;3.35;6.39;19.49;-99;Porfido Cuarcífero;Argilica Avanzada;AAS;C1;1;4;4;4;3;4;3;5;6;1.386924465;-99;0.324036354;0.51761668;13.32309554;13.1
compid;PGD19_LAB_095;MHDD0200;8782826;24447944;2155188;MGM-52687;PGD2019;34.5;12.9;14.3;-99;92.8;90.8;85.9;92.2;25.94;21.6;61.13;0.23;56.11;3.3;4.19;8.75;-99;Brecha Hidrotermal;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.053907248;-99;1.332187694;0.33913796;28.48929698;25.93888889
compid;PGD19_LAB_096;MHDD0200;8786526;24447726;2146987;MGM-52688;PGD2019;42.4;12;13.2;-99;94.6;96.4;79.3;83.3;22.35;26.4;63.01;0.23;60.23;1.92;4.05;7.67;-99;Brecha Hidrotermal;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;2.07760798;-99;0.273166002;0.44128776;21.77867892;22.35277778
compid;PGD19_LAB_097;MHDD0200;8792371;24447333;2133997;MGM-52689;PGD2019;44;14.3;15.8;-99;95.7;93.3;83.6;91.1;19.33;31.9;56.88;0.14;44.52;5.9;9.59;14.68;-99;Andesita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;6;5;1.797708462;-99;0.607298298;0.56867913;18.70167856;19.32592593
compid;PGD19_LAB_098;MHDD0200;8822176;24445702;2067654;MGM-52690;PGD2019;14.1;11.9;13.1;-99;96.2;95;90.9;96.5;25.07;29.3;56.11;0.21;48.76;2.8;5.66;9.29;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.618017397;-99;0.709782386;0.48247557;26.43652541;25.06759259
compid;PGD19_LAB_099;MHDD0200;8825859;24445511;2059444;MGM-52691;PGD2019;35.9;13.6;15;-99;88.1;87.3;80.9;87.9;25.03;21.7;64;0.45;61.13;0.52;1.32;2.71;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;0.605219282;-99;1.204402252;0.23455643;24.53246344;25.03055556
compid;PGD19_LAB_100;MHDD0288;8822704;24427306;2028489;MGM-52692;PGD2019;53.4;15.1;16.6;-99;93.9;97.8;87.8;40.5;23.01;30.4;59.36;0.4;56.11;0.63;1.17;4.13;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.150852903;-99;0.95086171;0.40444859;24.16321385;23.01203704
compid;PGD19_LAB_101;MHDD0288;8825491;24427396;2019932;MGM-52693;PGD2019;52.1;14;15.5;-99;92.2;92.6;86.3;86.3;22.85;28.8;61.13;0.26;54.61;1.25;3.1;3.93;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.072185384;-99;1.411315007;0.36042109;22.40753095;22.84722222
compid;PGD19_LAB_102;MHDD0283A;8964817;25925505;2046141;MGM-52694;PGD2019;35.2;13.2;14.6;-99;97;88.6;88;74.1;13.96;28.8;56.88;0.27;53.89;0.69;1.4;2.19;-99;Granodiorita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;5;6;3.103657661;-99;0.37093193;1.04080006;14.65072559;13.95648148
compid;PGD19_LAB_103;MHDD0283A;8987920;25925161;2021542;MGM-52695;PGD2019;34.7;13.6;15;-99;96.6;92.8;81.4;78.9;21.83;28.8;61.59;0.27;58.1;2.24;4.72;12.1;-99;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;2.675884375;-99;0.565268739;0.91636474;22.28210542;21.83240741
compid;PGD19_LAB_104;MHDD0283A;9022445;25924554;1985037;MGM-52696;PGD2019;14.8;13.1;14.4;-99;94.9;94.4;85;74.6;17.51;29.5;58.51;0.27;56.11;1.5;3.49;9.68;-99;Granodiorita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;5;6;2.318653075;-99;0.829507544;0.81340986;18.47427492;17.51018519
compid;PGD19_LAB_105;MHDD0283A;9027628;25924428;1979617;MGM-52697;PGD2019;21.4;13.4;14.8;-99;94.7;94.2;90.3;78.7;15.63;30.2;59.36;0.79;62.53;2.02;2.95;8.34;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.834127188;-99;0.590571174;0.68693863;15.18913352;15.62685185
compid;PGD19_LAB_106;MHDD0283A;9033841;25924226;1973109;MGM-52698;PGD2019;12.9;13.8;15.2;-99;94.7;28.3;91.6;36.3;16.45;28.6;59.36;0.23;51.84;3.5;8.46;10.43;-99;Granodiorita;Filica;BAS;BHX;1;3;3;3;4;5;3;4;3;1.34317583;-99;1.482347696;0.52151746;15.28822055;16.45
compid;PGD19_LAB_107;MHDD0283A;9039528;25923950;1967139;MGM-52699;PGD2019;27.5;13.9;15.3;-99;92;21.7;69.7;85.8;12.14;27.4;57.69;0.27;56.11;2.99;8.25;13.74;-99;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;2.112546637;-99;1.195765127;0.55582279;11.88375617;12.14166667
compid;PGD19_LAB_108;MHDD0283A;9047278;25923622;1958991;MGM-52700;PGD2019;35;14.1;15.6;-99;89.8;18.1;72;79.5;9.94;20.5;57.69;0.25;53.19;6.79;10.55;15.54;-99;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;2.415996056;-99;1.396570577;0.6785361;10.6195268;9.943518519
compid;PGD19_LAB_109;MHDD0283A;9053483;25923502;1952474;MGM-52701;PGD2019;21;14.2;15.6;-99;93.1;24.1;80.1;53.7;13.7;20.9;58.93;0.25;53.19;7.6;11.81;18.41;-99;Brecha Ignea;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;2.252467272;-99;0.86680263;0.70061487;13.46378993;13.69814815
compid;PGD19_LAB_110;MHDD0283A;9058647;25923456;1947035;MGM-52702;PGD2019;16.9;13;14.3;-99;91.2;20.7;85.5;86.5;11.55;23.5;57.28;0.24;52.51;6.67;7.44;13.85;-99;Brecha Ignea;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;2.638308694;-99;0.342944586;0.82861758;11.18387956;11.55185185
compid;PGD19_LAB_111;MHDD0288;8757574;24425382;2228123;MGM-52703;PGD2019;58.3;13.3;14.7;-99;81.1;85.6;68.9;54.7;12.15;7.5;46.54;0.13;32.25;19.57;21.61;31;-99;Brecha Volcanica;Filica;BAS;C1;0;3;3;5;4;6;2;4;3;1.998234306;-99;0.668712489;0.71212562;14.02889185;12.15277778
compid;PGD19_LAB_112;MHDD0288;8760629;24425475;2218864;MGM-52704;PGD2019;46.4;13;14.3;-99;96.5;98.8;77.5;88;17.14;12;50.56;0.11;38.28;6.94;13.41;20.35;-99;Dacita;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;1.814958383;-99;0.378979232;0.51511293;17.67004746;17.14351852
compid;PGD19_LAB_113;MHDD0288;8804128;24426629;2085536;MGM-52705;PGD2019;55;13.8;15.2;-99;95.4;96.1;92;89.3;17.75;8.9;53.19;0.25;46.02;3.32;5.73;8.9;-99;Brecha Volcanica;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.777607614;-99;0.740881092;0.69344784;18.39750454;17.74722222
compid;PGD19_LAB_114;MHDD0288;8818528;24427158;2041326;MGM-52706;PGD2019;36.5;13.4;14.8;-99;92.4;94.9;80;93.5;22.21;13.9;54.61;0.18;51.2;2.4;3.35;7.63;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;0.654206097;-99;0.783739841;0.26638817;22.22077366;22.21296296
compid;PGD19_LAB_115;MHDD0268;9047407;24676310;1915064;MGM-52707;PGD2019;33.1;11.7;12.9;-99;94.2;95.9;90.4;91.2;22.15;31.6;60.23;0.98;65.01;1.18;1.74;4.55;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;0.898883365;-99;0.795041501;0.2978969;21.31989597;22.15462963
compid;PGD19_LAB_116;MHDD0268;9051023;24676315;1908493;MGM-52708;PGD2019;22;12.2;13.5;-99;94.6;98.1;90.8;89.5;17.51;29;56.88;0.57;58.51;1.45;3.2;9.88;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.638301014;-99;0.666709095;0.60839027;16.83239098;17.50925926
compid;PGD19_LAB_117;MHDD0268;9067671;24676056;1878277;MGM-52709;PGD2019;26.4;13.8;15.2;-99;87.6;71.2;85.6;89.7;17.9;27.5;63.01;0.22;57.69;1.48;2.8;5.28;-99;Granodiorita;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;5;6;0.92869315;-99;0.414572128;0.38598369;19.47252625;17.89814815
compid;PGD19_LAB_118;MHDD0266;8920060;24628057;2016055;MGM-52710;PGD2019;30.3;12.2;13.4;-99;94.6;96.4;84.9;89.3;15.49;16.1;56.11;0.16;47.62;5.79;9.97;17.87;-99;Dacita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.989521536;-99;0.812517956;0.69669948;15.63040688;15.49074074
compid;PGD19_LAB_119;MHDD0229;8779563;23925581;2200132;MGM-52711;PGD2019;16.2;10.4;11.5;-99;90.1;94.5;82.9;84.2;21.81;26.9;63.01;0.45;60.23;3.05;4.7;10.33;-99;Dacita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;0.807547124;-99;0.351537639;0.27815167;21.74940015;21.81481481
compid;PGD19_LAB_120;MHDD0229;8797831;23925162;2157374;MGM-52712;PGD2019;35.7;13.3;14.6;-99;94.6;96.4;79.8;94.7;19.43;9.4;50.56;0.08;36.24;10.37;18.31;25.5;-99;Dacita;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;0.854275705;-99;0.329142622;0.3072419;18.95942579;19.42685185
compid;PGD19_LAB_121;MHDD0229;8815164;23924184;2118308;MGM-52713;PGD2019;37.3;14.7;16.2;-99;86.3;64.4;58;73;13.74;8.8;47.62;0.15;36.24;6.25;22.66;22.87;-99;Brecha Volcanica;Filica;BAS;C5;0;3;3;5;4;5;2;4;3;1.569598202;-99;0.628345369;0.57562428;14.36986007;13.74074074
compid;PGD19_LAB_122;MHDD0227;8920069;23901010;2191710;MGM-52714;PGD2019;41.5;12.8;14.1;-99;87.4;74.4;88.7;85.7;23.21;2.6;43.57;0.05;27.12;2.16;5.74;20.03;-99;Dacita;Filica;AAS;C5;0;3;3;5;3;3;3;23;3;1.2976912;-99;0.532578958;0.4804926;22.8215651;23.21018519
compid;PGD19_LAB_123;MHDD0227;8923008;23901075;2185634;MGM-52715;PGD2019;25.7;11.5;12.7;-99;87.7;88.1;66.9;90.2;15.12;1.2;36.9;0.04;21.55;18.32;29.74;46.17;-99;Dacita;Argilica;AAS;C5;0;5;5;5;3;3;3;23;5;0.978386542;-99;0.40918456;0.47194853;15.76485556;15.11944444
compid;PGD19_LAB_124;MHDD0289;8731821;24527272;2173596;MGM-52716;PGD2019;52.9;14.2;15.7;-99;96.5;96.7;87.9;80.3;27.03;5.4;51.84;0.12;37.92;1.9;10.08;20.98;-99;Porfido Feldespático;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;2.447822834;-99;0.955153269;0.75329695;27.62545797;27.02592593
compid;PGD19_LAB_125;MHDD0241;9008518;24074246;2105212;MGM-52717;PGD2019;83.5;15.3;16.9;-99;95.5;94.1;81.3;88.6;19.21;5.4;47.62;0.1;37.23;7.71;14.31;19.26;-99;Andesita;Filica;AAS;C5;1;3;3;3;3;3;3;6;2;2.636024812;-99;1.030015452;0.77454085;18.52128454;19.20833333
compid;PGD19_LAB_126;MHDD0198;9219154;24357531;2097860;MGM-52718;PGD2019;64.3;12.2;13.5;-99;98.4;98.1;89.8;97.1;18.98;25.2;53.19;0.99;60.23;3.26;4.45;7.17;-99;Brecha Hidrotermal;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;4.350759414;-99;1.474186587;1.35072254;18.95227008;18.9787037
compid;PGD19_LAB_127;MHDD0197;8869958;24349629;2066131;MGM-52719;PGD2019;59.6;14.7;16.2;-99;94.6;94.2;84.8;87.2;14.89;12.2;53.19;0.16;46.02;5.24;11.22;21.15;-99;Brecha Ignea;Filica;AAS;C1;1;3;3;4;3;4;3;5;3;2.509828667;-99;0.976028382;0.68168049;15.83161833;14.88518519
compid;PGD19_LAB_128;MHDD0258A;8667035;24313092;2076635;MGM-52720;PGD2019;33;12.4;13.7;-99;93.8;93.6;81.2;93.4;27.58;30.1;66.06;0.25;66.06;0.48;1.85;2.83;-99;Brecha Hidrotermal;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.054092658;-99;0.432229602;0.25232007;29.72519326;27.5787037
compid;PGD19_LAB_129;MHDD0305;9037145;26200538;2099925;MGM-52721;PGD2019;15.1;12.2;13.4;-99;95.1;93.8;93.4;88.9;24.84;15.3;56.11;0.2;51.2;2.84;3.18;13.6;-99;Granodiorita;Argilica Avanzada;BAS;BHX;1;5;5;3;4;5;3;5;4;1.04218817;-99;0.422228729;0.40934383;24.01475188;24.83611111
compid;PGD19_LAB_130;MHDD0287;9102987;26028135;2062038;MGM-52722;PGD2019;13.9;13;14.3;-99;96.7;29;85.4;56.7;16.93;13.8;56.88;0.2;51.2;5.54;14.67;22.32;-99;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;2.185518529;-99;0.850042047;0.64096722;16.500378;16.92962963
compid;PGD19_LAB_131;MHDD0284;9005364;26082263;2029090;MGM-52723;PGD2019;29.9;12.8;14.1;-99;95.9;68.3;86.8;72.2;15.98;11.9;51.2;0.11;37.92;12.7;19.76;25.81;-99;Granodiorita;Filica;BAS;C1;1;3;3;4;4;6;2;4;3;2.237726498;-99;0.883256751;0.76715542;15.79905181;15.975
compid;PGD19_LAB_132;MHDD0284;9032859;26082279;1939464;MGM-52724;PGD2019;36.3;13.1;14.4;-99;95.8;97.6;92.1;78.5;20.66;27.6;57.69;0.48;56.88;1.43;2.74;3.4;-99;Granodiorita;Argilica Avanzada;AAS;BHX;1;5;5;3;3;3;3;23;4;1.55863882;-99;0.651825532;0.61389543;20.85112295;20.65648148
compid;PGD19_LAB_133;MHDD0284;9035226;26082284;1931561;MGM-52725;PGD2019;54;14.3;15.7;-99;96.5;82;87.4;51;15.94;29;58.51;0.54;60.23;1.8;4.56;15.86;-99;Granodiorita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;5;6;3.498033701;-99;1.311746438;1.45493765;16.55802432;15.93518519
compid;PGD19_LAB_134;MHDD0308;8955128;26001970;2036216;MGM-52726;PGD2019;27.8;12.5;13.8;-99;94.4;97.2;92.1;91.9;14.82;30.2;57.69;0.27;57.69;1.24;2.34;3.62;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;0.823953273;-99;0.315882123;0.29853589;14.28491667;14.8212963
compid;PGD19_LAB_135;MHDD0308;8956311;26001992;2033459;MGM-52727;PGD2019;20.3;12.7;14;-99;91.6;91.7;81.1;73.2;12.03;30.6;60.23;0.27;59.79;0.66;1.31;4.14;-99;Granodiorita;Argilica Avanzada;BAS;C1;1;4;4;4;4;6;2;5;6;1.011677903;-99;0.443174796;0.39969201;12.37517534;12.03333333
compid;PGD19_LAB_136;MHDD0287;9108044;26028052;2069483;MGM-52728;PGD2019;16.2;13.8;15.3;-99;97.1;15.4;78.8;43.4;8.35;27.9;59.36;0.24;52.51;1.48;3;9.08;-99;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;2.349137409;-99;0.898376129;0.59984762;8.541678267;8.351851852
compid;PGD19_LAB_137;MHDD0236;8959980;23997936;2180261;MGM-52729;PGD2019;17.6;12.4;13.6;-99;90.8;81.6;72.2;93.6;23.04;10.5;49.95;0.15;40.55;14.37;18.73;19.96;-99;Volcanitas;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;1.187195614;-99;0.491806687;0.40404403;22.44720043;23.03518519
